Trial Number,Observation Time,Signal Power,Observed Frequency (MHz),Galactic Longitude (L),Galactic Latitude (B),Right Ascension (RA),Declination (DEC),Radial Velocity Vr (km/s),Tangent Point Distance R (kpc),Rotation Velocity V_rot (km/s)
19,2026-01-05 09:26:12,25.946138976648598,1420.5081132047244,347.8202410949218,19.38250410703877,240.82692407117682,-26.32592378645749,-21.6,1.79,-68.02
20,2026-01-05 09:26:22,26.418970167829983,1420.5081132047244,347.8497656056919,19.354996487596804,240.8706008849889,-26.326018584233623,-21.6,1.79,-67.91
21,2026-01-05 09:26:33,27.4780240530867,1420.5081132047244,347.87945613639107,19.327301191247724,240.91455297367852,-26.326114020907195,-21.6,1.78,-67.8
22,2026-01-05 09:26:43,26.875581115668297,1420.5081132047244,347.9088543689934,19.299845910037703,240.9581017211618,-26.32620862270907,-21.6,1.78,-67.69
23,2026-01-05 09:26:54,27.008218400401617,1420.5081132047244,347.93839369948273,19.272226106552363,241.00188894687565,-26.32630378358828,-21.6,1.78,-67.58
24,2026-01-05 09:27:04,27.426506110703656,1420.5081132047244,347.9679370025622,19.244569717164016,241.04571164188548,-26.326399062684082,-21.6,1.77,-67.47
25,2026-01-05 09:27:15,26.118486048344224,1420.5081132047244,347.9984448708733,19.21597582848687,241.09099620215838,-26.326497563332385,-21.6,1.77,-67.35
26,2026-01-05 09:27:26,27.094516526295294,1420.5081132047244,348.02775509787006,19.188471351450556,241.13453282868687,-26.326592303280616,-21.6,1.76,-67.24
27,2026-01-05 09:27:36,26.545572925934167,1420.5238612362205,348.05727160323903,19.160740493838155,241.17840540122356,-26.326687815196355,-24.93,1.76,-70.45
28,2026-01-05 09:27:47,27.18784522800317,1420.5081132047244,348.0868148669592,19.1329514892627,241.22234747603295,-26.326783519535606,-21.6,1.75,-67.02
29,2026-01-05 09:27:57,27.693320355861914,1420.5238612362205,348.116099369009,19.105373254999773,241.26593406628388,-26.32687849023564,-24.93,1.75,-70.23
30,2026-01-05 09:28:08,26.902383580728866,1420.5081132047244,348.14560709879754,19.077551907508106,241.30988254347633,-26.326974290328092,-21.6,1.75,-66.8
31,2026-01-05 09:28:18,26.61094941635693,1420.5238612362205,348.1749402988976,19.04986235423185,241.35360060492337,-26.327069628822947,-24.93,1.74,-70.01
32,2026-01-05 09:28:29,27.577934772054945,1420.5081132047244,348.20418535828486,19.022223449730173,241.39721664764411,-26.327164785204413,-21.6,1.74,-66.58
33,2026-01-05 09:28:39,28.02398480874851,1420.5081132047244,348.2345738150158,18.993469469856933,241.4425690359135,-26.327263772439178,-21.6,1.73,-66.46
34,2026-01-05 09:28:50,27.41300656649142,1420.5238612362205,348.2637947190588,18.96578707110043,241.48620886146392,-26.32735906283168,-24.93,1.73,-69.68
35,2026-01-05 09:29:00,27.560490857748633,1420.5081132047244,348.29300666873087,18.938080609863118,241.52986467221248,-26.327454428344247,-21.6,1.72,-66.24
36,2026-01-05 09:29:11,28.292783140419075,1420.5081132047244,348.3224336928259,18.91013722107565,241.57387161905274,-26.32755060156173,-21.6,1.72,-66.13
37,2026-01-05 09:29:21,26.483157469224864,1420.5081132047244,348.35159021620717,18.882418054953646,241.61750349894126,-26.32764599534387,-21.6,1.72,-66.02
38,2026-01-05 09:29:32,27.380215216397403,1420.5081132047244,348.3807321918295,18.85468021817105,241.661142945635,-26.327741445691867,-21.6,1.71,-65.91
39,2026-01-05 09:29:42,27.236922478465587,1420.5081132047244,348.4101124775148,18.826682624314774,241.70516898617547,-26.327837782119808,-21.6,1.71,-65.8
40,2026-01-05 09:29:53,27.68181022675418,1420.5081132047244,348.43912434108717,18.79900363363248,241.7486722808377,-26.32793301459545,-21.6,1.7,-65.69
41,2026-01-05 09:30:04,27.846069814769393,1420.5081132047244,348.46919058695806,18.770284606989918,241.79378741685113,-26.328031817369773,-21.6,1.7,-65.58
42,2026-01-05 09:30:14,26.68716771147446,1420.5081132047244,348.4984765434282,18.742277505082612,241.83776188473485,-26.32812816300469,-21.6,1.69,-65.47
43,2026-01-05 09:30:24,27.748361957446676,1420.5081132047244,348.52751972359744,18.714469988054123,241.8814012592361,-26.328223814366595,-21.6,1.69,-65.36
44,2026-01-05 09:30:35,28.00485768925479,1420.5081132047244,348.556598143786,18.686596180822654,241.92512300249854,-26.32831968607142,-21.6,1.69,-65.25
45,2026-01-05 09:30:45,26.476910906863566,1420.5081132047244,348.5858273103472,18.65854501268519,241.96910110959703,-26.328416160057337,-21.6,1.68,-65.14
46,2026-01-05 09:30:56,27.924367157916194,1420.5238612362205,348.6147659990092,18.630740124645868,242.0126715421886,-26.328511779372768,-24.93,1.68,-68.36
47,2026-01-05 09:31:06,27.514517551536272,1420.5081132047244,348.64381041546085,18.602801109041994,242.0564305898176,-26.328607852274963,-21.6,1.67,-64.92
48,2026-01-05 09:31:17,27.70525284355233,1420.5081132047244,348.6729208007872,18.574765886384235,242.10031865098534,-26.328704248285057,-21.6,1.67,-64.81
49,2026-01-05 09:31:28,26.429533303430247,1420.5238612362205,348.70294392332886,18.5458172548508,242.14561390136694,-26.328803776852205,-24.93,1.67,-68.03
50,2026-01-05 09:31:38,28.747183820189576,1420.5081132047244,348.7317215779297,18.5180367098583,242.18905982934038,-26.328899281685114,-21.6,1.66,-64.59
51,2026-01-05 09:31:49,28.318507282735993,1420.5081132047244,348.76085750477444,18.4898775547692,242.23307628887792,-26.328996080406558,-21.6,1.66,-64.48
52,2026-01-05 09:31:59,26.79508889887427,1420.5081132047244,348.78978516604684,18.461887045500866,242.27680766304144,-26.32909229171811,-21.6,1.65,-64.37
53,2026-01-05 09:32:10,28.34738742324319,1420.5081132047244,348.8186575010972,18.433917606744988,242.32048479324735,-26.32918842296731,-21.6,1.65,-64.27
54,2026-01-05 09:32:20,28.0808048339221,1420.5081132047244,348.8476774197658,18.40577248208587,242.36441481481378,-26.329285150355982,-21.6,1.64,-64.16
55,2026-01-05 09:32:31,28.342756181212962,1420.5081132047244,348.87638508457854,18.37789788946274,242.40790141774082,-26.329380940400416,-21.6,1.64,-64.05
56,2026-01-05 09:32:41,26.492227144702127,1420.5081132047244,348.9051548343999,18.349930739324023,242.4515113095652,-26.329477040928623,-21.6,1.64,-63.94
57,2026-01-05 09:32:52,27.341668600648546,1420.5081132047244,348.9349962122802,18.32088768206472,242.49677657176227,-26.329576830449582,-21.6,1.63,-63.83
58,2026-01-05 09:33:02,28.73701680499309,1420.4923651732283,348.96368709779284,18.29293148962888,242.54032647083537,-26.329672877875023,-18.28,1.63,-60.4
59,2026-01-05 09:33:13,28.497136478394353,1420.5081132047244,348.99271860625174,18.264610580526096,242.58442315285012,-26.329770170626478,-21.6,1.62,-63.61
60,2026-01-05 09:33:23,28.42306718945619,1420.5081132047244,349.0216676179164,18.23633724340524,242.6284243668639,-26.329867292221785,-21.6,1.62,-63.5
61,2026-01-05 09:33:34,28.73017328533504,1420.5081132047244,349.0504046664018,18.208238387510974,242.67213291435013,-26.32996380681706,-21.6,1.61,-63.39
62,2026-01-05 09:33:44,27.52571712066326,1420.5081132047244,349.0792886732699,18.179963136560755,242.7160946472536,-26.330060919620042,-21.6,1.61,-63.28
63,2026-01-05 09:33:55,28.224882810971707,1420.5081132047244,349.1081184574989,18.15170823790562,242.76000354772682,-26.330157954838644,-21.6,1.61,-63.18
64,2026-01-05 09:34:05,27.277131488603985,1420.5081132047244,349.1367470986051,18.12361808034758,242.80363549480828,-26.33025441668697,-21.6,1.6,-63.07
65,2026-01-05 09:34:16,27.011073862909385,1420.5238612362205,349.1663061682496,18.09458108899399,242.84871625312448,-26.33035412201282,-24.93,1.6,-66.28
66,2026-01-05 09:34:27,27.322740844364603,1420.5238612362205,349.19516384301363,18.06619983570556,242.89275751290305,-26.33045156790055,-24.93,1.59,-66.17
67,2026-01-05 09:34:37,29.54863351077219,1420.5081132047244,349.2238645430792,18.03794032779208,242.9365888423267,-26.330548588121722,-21.6,1.59,-62.74
68,2026-01-05 09:34:48,27.910710810214653,1420.5081132047244,349.2524985074543,18.009714058640455,242.98034774556183,-26.330645486608987,-21.6,1.59,-62.63
69,2026-01-05 09:34:58,27.102478283017618,1420.5081132047244,349.2813622343651,17.981228437504374,243.02448762734127,-26.33074326772065,-21.6,1.58,-62.52
70,2026-01-05 09:35:09,28.146251134215845,1420.5081132047244,349.3100201338304,17.952913271487528,243.06834243687388,-26.330840456053778,-21.6,1.58,-62.41
71,2026-01-05 09:35:19,29.104955442421897,1420.5081132047244,349.338605357815,17.92463744069629,243.11211554120953,-26.330937501755944,-21.6,1.57,-62.31
72,2026-01-05 09:35:30,27.891139684241026,1420.5081132047244,349.36725638238,17.896263943838072,243.15601901904068,-26.331034875016172,-21.6,1.57,-62.2
73,2026-01-05 09:35:40,29.264056850353782,1420.5081132047244,349.3967103758026,17.867061219320814,243.20118387257887,-26.331135086067214,-21.6,1.56,-62.09
74,2026-01-05 09:35:51,29.047655112223254,1420.5081132047244,349.4251868814654,17.838794799038862,243.2448797093035,-26.331232076424413,-21.6,1.56,-61.98
75,2026-01-05 09:36:01,28.178079123713644,1420.5238612362205,349.4538319569807,17.810328438671554,243.28886387056727,-26.331329745183798,-24.93,1.56,-65.19
76,2026-01-05 09:36:12,29.064673969567508,1420.5081132047244,349.4822774298424,17.782028031192098,243.3325710218167,-26.331426836953103,-21.6,1.55,-61.76
77,2026-01-05 09:36:22,28.976924392946017,1420.5081132047244,349.5106604972122,17.753757490758446,243.37621160096833,-26.33152381869712,-21.6,1.55,-61.66
78,2026-01-05 09:36:33,27.83735101702723,1420.4923651732283,349.5393406319798,17.725158333021625,243.42033872100566,-26.331621920080615,-18.28,1.54,-58.22
79,2026-01-05 09:36:43,28.201525022883644,1420.4923651732283,349.567699552103,17.696847100196177,243.46400109641442,-26.331719026220792,-18.28,1.54,-58.12
80,2026-01-05 09:36:54,28.69576957563295,1420.5081132047244,349.5960418482853,17.668520256046833,243.50766719761853,-26.331816178350014,-21.6,1.53,-61.33
81,2026-01-05 09:37:05,28.97638425710099,1420.5081132047244,349.6254791760604,17.639064851799844,243.55305145305852,-26.331917193076023,-21.6,1.53,-61.22
82,2026-01-05 09:37:15,28.47603699080743,1420.5081132047244,349.6537401805738,17.6107537413368,243.59665196963584,-26.332014275860608,-21.6,1.53,-61.12
83,2026-01-05 09:37:26,28.748340572308777,1420.5081132047244,349.6820417027863,17.582369852778807,243.64034431653047,-26.33211160065669,-21.6,1.52,-61.01
84,2026-01-05 09:37:36,28.0274008664354,1420.5081132047244,349.7105820861754,17.553713751743505,243.6844351731281,-26.33220985116972,-21.6,1.52,-60.9
85,2026-01-05 09:37:47,28.94773655792629,1420.5081132047244,349.738928536764,17.525219874488723,243.72825604201952,-26.33230753785232,-21.6,1.51,-60.79
86,2026-01-05 09:37:57,29.09887719809018,1420.5081132047244,349.7671696925689,17.49679960016612,243.77194351881658,-26.332404964629276,-21.6,1.51,-60.69
87,2026-01-05 09:38:08,28.772709018356807,1420.5081132047244,349.79560793989316,17.468148431685886,243.81596555949218,-26.3325031752837,-21.6,1.51,-60.58
88,2026-01-05 09:38:18,28.94492213310805,1420.5081132047244,349.82381259535913,17.43970030445761,243.85965545222004,-26.332600682365598,-21.6,1.5,-60.47
89,2026-01-05 09:38:29,28.728122577360992,1420.5081132047244,349.85291779523595,17.410310098639172,243.9047711033686,-26.332701410528045,-21.6,1.5,-60.36
90,2026-01-05 09:38:40,28.26657325836821,1420.4923651732283,349.88137704858843,17.381538970362037,243.94891575632406,-26.332800009145092,-18.28,1.49,-56.93
91,2026-01-05 09:38:50,27.984418561205047,1420.5081132047244,349.9095114164805,17.353063990480653,243.99258592617178,-26.33289758527155,-21.6,1.49,-60.15
92,2026-01-05 09:39:01,29.121456887251796,1420.5081132047244,349.9375514264761,17.32465252555031,244.03613881830552,-26.332994936230506,-21.6,1.49,-60.04
93,2026-01-05 09:39:11,28.47135356846755,1420.5081132047244,349.96592603977257,17.295869484034643,244.08024112686127,-26.333093552733374,-21.6,1.48,-59.94
94,2026-01-05 09:39:21,28.209433276380054,1420.5081132047244,349.99409427138124,17.267263382308652,244.12405224434346,-26.333191555381934,-21.6,1.48,-59.83
95,2026-01-05 09:39:32,29.304926178979187,1420.5081132047244,350.0221228131651,17.2387670526019,244.1676753926341,-26.333289174409888,-21.6,1.47,-59.72
96,2026-01-05 09:39:43,28.327742407400493,1420.4923651732283,350.05066110331825,17.209719543178963,244.21212196776844,-26.333388673850454,-18.28,1.47,-56.29
97,2026-01-05 09:39:53,28.11953501023727,1420.5081132047244,350.07957498771646,17.180255821252057,244.25718448228534,-26.33348959100356,-21.6,1.46,-59.51
98,2026-01-05 09:40:04,29.35497046129106,1420.4923651732283,350.10747356890505,17.151794313406352,244.30069423141356,-26.33358706781288,-18.28,1.46,-56.08
99,2026-01-05 09:40:14,29.443338022306477,1420.5081132047244,350.13566033056685,17.123006462754176,244.34468297100463,-26.33368565468357,-21.6,1.46,-59.29
100,2026-01-05 09:40:25,29.159022845259216,1420.4923651732283,350.1637288635315,17.09430701764336,244.38851675664597,-26.333783931180403,-18.28,1.45,-55.86
101,2026-01-05 09:40:35,30.79527560406295,1420.5081132047244,350.19176468756143,17.065608761743185,244.43232894108007,-26.333882196003263,-21.6,1.45,-59.08
102,2026-01-05 09:40:46,28.322765315503915,1420.5081132047244,350.21998084522477,17.03669332816925,244.4764527214294,-26.333981196775802,-21.6,1.44,-58.98
103,2026-01-05 09:40:56,30.361189894019276,1420.5081132047244,350.2478012706537,17.008151396486223,244.5199869561705,-26.334078911195267,-21.6,1.44,-58.87
104,2026-01-05 09:41:07,29.245146302682556,1420.5081132047244,350.2757453129822,16.979450583600194,244.56374394588354,-26.334177161987206,-21.6,1.44,-58.76
105,2026-01-05 09:41:18,29.81043958202042,1420.5081132047244,350.30461604826013,16.949764199326914,244.6089829219964,-26.33427877868819,-21.6,1.43,-58.65
106,2026-01-05 09:41:28,28.842008412623727,1420.4923651732283,350.3325165805182,16.92104277064801,244.65273151331834,-26.334377084628425,-18.28,1.43,-55.23
107,2026-01-05 09:41:39,29.255970851103143,1420.5081132047244,350.36032381939555,16.89238540706094,244.69636307222498,-26.334475163738098,-21.6,1.42,-58.44
108,2026-01-05 09:41:49,28.821714445114395,1420.5081132047244,350.38833194164647,16.863488717562547,244.74033939035093,-26.334574054301484,-21.6,1.42,-58.34
109,2026-01-05 09:42:00,29.515709764320164,1420.5081132047244,350.41621815757355,16.834685561188497,244.7841538087342,-26.334672617152584,-21.6,1.42,-58.23
110,2026-01-05 09:42:10,29.780598726569224,1420.5081132047244,350.4440818193703,16.805873534540467,244.82796223594207,-26.334771202749316,-21.6,1.41,-58.13
111,2026-01-05 09:42:21,28.17936386776131,1420.5238612362205,350.4720903251333,16.776879294946664,244.87202809372323,-26.334870404144723,-24.93,1.41,-61.34
112,2026-01-05 09:42:31,29.330003255716207,1420.5081132047244,350.4998113417325,16.748150603826108,244.91567100159926,-26.33496868939835,-21.6,1.4,-57.92
113,2026-01-05 09:42:42,29.317792668018328,1420.5081132047244,350.5285239294479,16.71836063601856,244.96090583189675,-26.335070597469077,-21.6,1.4,-57.81
114,2026-01-05 09:42:52,29.778996753089118,1420.4923651732283,350.55650883978507,16.689292652615197,245.00502448153017,-26.335170027894073,-18.28,1.39,-54.38
115,2026-01-05 09:43:03,30.87086899424365,1420.4923651732283,350.58428946513175,16.660404607156725,245.04885062421948,-26.335268835173157,-18.28,1.39,-54.27
116,2026-01-05 09:43:13,29.66813979402818,1420.4923651732283,350.6120911380773,16.631462468783656,245.09273948480237,-26.335367819829013,-18.28,1.39,-54.17
117,2026-01-05 09:43:24,29.171476050160663,1420.4923651732283,350.6398857248935,16.602495466460148,245.13664670928776,-26.335466881869493,-18.28,1.38,-54.06
118,2026-01-05 09:43:34,29.289659953294347,1420.5081132047244,350.66755199304436,16.57363014736876,245.180380607101,-26.335565588560574,-21.6,1.38,-57.28
119,2026-01-05 09:43:45,29.46504349450734,1420.4923651732283,350.6951770926579,16.544775844281368,245.22407870894034,-26.335664249993325,-18.28,1.37,-53.85
120,2026-01-05 09:43:55,29.925504089735725,1420.5081132047244,350.72303408184206,16.51564698292464,245.26817328610025,-26.3357638425312,-21.6,1.37,-57.07
121,2026-01-05 09:44:06,29.611241330888973,1420.5081132047244,350.7515882567065,16.485755352326727,245.31340238909814,-26.33586603497312,-21.6,1.37,-56.96
122,2026-01-05 09:44:17,30.876417323081313,1420.5081132047244,350.7791938789785,16.456824183229717,245.3571588409914,-26.33596493608273,-21.6,1.36,-56.86
123,2026-01-05 09:44:27,29.775023855782848,1420.4923651732283,350.8069996516956,16.42765089818951,245.4012622282094,-26.336064657158914,-18.28,1.36,-53.43
124,2026-01-05 09:44:38,29.866846894409846,1420.5081132047244,350.8346725751361,16.39858472219066,245.44518451657504,-26.336164004420024,-21.6,1.35,-56.65
125,2026-01-05 09:44:48,31.034997564357113,1420.5081132047244,350.86221188986883,16.369626883702338,245.4889241103959,-26.33626297375647,-21.6,1.35,-56.54
126,2026-01-05 09:44:59,30.37136933289925,1420.4923651732283,350.88986244666535,16.340519924609445,245.53286989708204,-26.336362445071796,-18.28,1.35,-53.11
127,2026-01-05 09:45:09,30.3729052950319,1420.5081132047244,350.9174930557022,16.311401751069386,245.57681355583745,-26.336461947020116,-21.6,1.34,-56.33
128,2026-01-05 09:45:20,29.199091370497527,1420.5081132047244,350.9449476939269,16.282437093842894,245.62050667028973,-26.3365609167473,-21.6,1.34,-56.23
129,2026-01-05 09:45:31,30.812259956369616,1420.5081132047244,350.97342423073354,16.25236067152988,245.66585701740044,-26.336663677231037,-21.6,1.33,-56.12
130,2026-01-05 09:45:41,30.511952207539238,1420.4923651732283,351.00085055176123,16.22336103027344,245.70956463988557,-26.33676275097385,-18.28,1.33,-52.69
131,2026-01-05 09:45:52,29.97421624509532,1420.5081132047244,351.02830968359524,16.194294775412096,245.75335387799942,-26.336862044651106,-21.6,1.33,-55.91
132,2026-01-05 09:46:02,29.077372227412795,1420.4923651732283,351.05583011359295,16.165131553951337,245.79727034783465,-26.336961661890808,-18.28,1.32,-52.48
133,2026-01-05 09:46:13,30.57981453246893,1420.4923651732283,351.0833323553331,16.135955487589275,245.84118731236975,-26.33706131530545,-18.28,1.32,-52.38
134,2026-01-05 09:46:23,29.376550915994756,1420.4923651732283,351.1106532943714,16.10693993301225,245.8848440177194,-26.337160412841495,-18.28,1.31,-52.28
135,2026-01-05 09:46:34,28.88350321903374,1420.5081132047244,351.1381272791831,16.077729818788782,245.9287747170663,-26.337260167172666,-21.6,1.31,-55.5
136,2026-01-05 09:46:44,28.960267495534993,1420.4923651732283,351.1655648325768,16.04852635751261,245.9726766614529,-26.337359891074225,-18.28,1.31,-52.07
137,2026-01-05 09:46:55,30.890393116953277,1420.5081132047244,351.1939314163774,16.01830033026024,246.01809614911124,-26.337463098716263,-21.6,1.3,-55.28
138,2026-01-05 09:47:06,30.312526547561987,1420.5081132047244,351.2213780152963,15.989021905021126,246.0620726596261,-26.337563062876093,-21.6,1.3,-55.18
139,2026-01-05 09:47:16,30.163058575640065,1420.4923651732283,351.2487442965937,15.95979711499934,246.10594995930882,-26.33766283619275,-18.28,1.29,-51.75
140,2026-01-05 09:47:27,30.882299021197966,1420.5081132047244,351.2761089890081,15.930541994625855,246.1498541804441,-26.337762705336125,-21.6,1.29,-54.97
141,2026-01-05 09:47:37,30.750254112598924,1420.4923651732283,351.3035954523226,15.901124416545091,246.193983473645,-26.337863121279568,-18.28,1.29,-51.54
142,2026-01-05 09:47:48,30.755713907221036,1420.5081132047244,351.3308113854684,15.871964471250184,246.23770779811147,-26.337962650097957,-21.6,1.28,-54.77
143,2026-01-05 09:47:58,30.219676576264277,1420.4923651732283,351.3580613915706,15.842736179651999,246.28151617387456,-26.338062404501322,-18.28,1.28,-51.34
144,2026-01-05 09:48:09,31.252519411198165,1420.5081132047244,351.38551143385627,15.813261084495842,246.32567582604761,-26.338162993430895,-21.6,1.27,-54.56
145,2026-01-05 09:48:20,30.81263704290717,1420.5081132047244,351.413744430105,15.782911477932313,246.37112616111614,-26.33826655860183,-21.6,1.27,-54.45
146,2026-01-05 09:48:30,30.83166372317679,1420.4923651732283,351.4410533297481,15.753522603904898,246.41511892244225,-26.338366837453904,-18.28,1.27,-51.02
147,2026-01-05 09:48:41,31.237791848458187,1420.5081132047244,351.4684474861584,15.724009694591107,246.45927876667838,-26.33846753170142,-21.6,1.26,-54.24
148,2026-01-05 09:48:51,31.331470826523585,1420.4923651732283,351.495566456823,15.69476137141509,246.5030243817213,-26.338567315475704,-18.28,1.26,-50.82
149,2026-01-05 09:49:02,31.498922504165435,1420.5081132047244,351.52272583761743,15.665437638223384,246.54686450993273,-26.338667348786608,-21.6,1.25,-54.04
150,2026-01-05 09:49:12,29.97522516496666,1420.4923651732283,351.55010412285606,15.635845285157693,246.59108773062442,-26.338768290604243,-18.28,1.25,-50.61
151,2026-01-05 09:49:23,31.03344200501148,1420.5081132047244,351.5771341546172,15.606597530413293,246.6347777581444,-26.338868049225354,-21.6,1.25,-53.83
152,2026-01-05 09:49:34,30.498284909636553,1420.4923651732283,351.605126106833,15.576275575176417,246.68005333995046,-26.338971463616026,-18.28,1.24,-50.4
153,2026-01-05 09:49:44,30.892208276616216,1420.4923651732283,351.6324828246762,15.546608900946376,246.72433173245494,-26.339072635135054,-18.28,1.24,-50.3
154,2026-01-05 09:49:55,31.13699630008165,1420.4923651732283,351.65958348084774,15.51718787748182,246.76822521515027,-26.339172961097884,-18.28,1.23,-50.19
155,2026-01-05 09:50:05,29.52232184452194,1420.5081132047244,351.68659891329816,15.487827609696836,246.81200996402475,-26.339273072121486,-21.6,1.23,-53.41
156,2026-01-05 09:50:16,31.32884765901626,1420.5081132047244,351.7137859893058,15.458248748888128,246.85610246835242,-26.339373920651976,-21.6,1.23,-53.31
157,2026-01-05 09:50:26,31.026673642367484,1420.4923651732283,351.74072048525505,15.428912949323838,246.89981461792314,-26.339473932699107,-18.28,1.22,-49.88
158,2026-01-05 09:50:37,31.56196172474864,1420.5081132047244,351.7679071159063,15.399270466261308,246.94396555224554,-26.339574982436396,-21.6,1.22,-53.11
159,2026-01-05 09:50:47,31.147619062484267,1420.4923651732283,351.7950299401513,15.369665413503409,246.9880425282648,-26.339675896690725,-18.28,1.21,-49.68
160,2026-01-05 09:50:58,31.562999014867998,1420.5081132047244,351.82295857257924,15.339147223900097,247.03346001284754,-26.339779915291953,-21.6,1.21,-52.9
161,2026-01-05 09:51:09,30.32645238280766,1420.4923651732283,351.849789773843,15.309796093690363,247.07712251667706,-26.339879948174424,-18.28,1.21,-49.47
162,2026-01-05 09:51:19,31.943978870971563,1420.5081132047244,351.8769300959053,15.280074748301892,247.1213176591558,-26.339981234912837,-21.6,1.2,-52.69
163,2026-01-05 09:51:30,30.71724511566893,1420.4923651732283,351.90380619232485,15.250610946272392,247.16511191486734,-26.340081636137832,-18.28,1.2,-49.26
164,2026-01-05 09:51:40,31.566275352609978,1420.4923651732283,351.93054470364376,15.221266531906112,247.20871102114194,-26.340181622780793,-18.28,1.19,-49.16
165,2026-01-05 09:51:51,30.711095556876813,1420.5081132047244,351.957583724316,15.191560393065311,247.25282962465505,-26.340282834062208,-21.6,1.19,-52.38
166,2026-01-05 09:52:01,31.528946965654953,1420.4923651732283,351.9842893140904,15.16218902695521,247.29643332879587,-26.34038289694769,-18.28,1.19,-48.96
167,2026-01-05 09:52:12,32.09803664594831,1420.4923651732283,352.01106716096996,15.132706678857831,247.34018413063765,-26.340483330131327,-18.28,1.18,-48.86
168,2026-01-05 09:52:22,31.513743143075217,1420.5081132047244,352.03882392730844,15.102113201552239,247.385565147707,-26.340587540176458,-21.6,1.18,-52.08
169,2026-01-05 09:52:33,31.271074661402068,1420.5081132047244,352.06550868860535,15.07266925463768,247.42922309592842,-26.34068782665177,-21.6,1.17,-51.97
170,2026-01-05 09:52:44,31.202188850220637,1420.4923651732283,352.09236307277024,15.043006410913584,247.47318789682643,-26.340788850813425,-18.28,1.17,-48.55
171,2026-01-05 09:52:54,30.624088398676008,1420.5081132047244,352.1192751078976,15.013247915563507,247.51727664333018,-26.340890192793502,-21.6,1.17,-51.77
172,2026-01-05 09:53:04,31.086887122462016,1420.4923651732283,352.1459487070279,14.983721460800146,247.56100400754806,-26.340990736696632,-18.28,1.16,-48.34
173,2026-01-05 09:53:15,31.97320612596114,1420.5081132047244,352.17262830402535,14.95415684943853,247.6047703551587,-26.341091402679027,-21.6,1.16,-51.57
174,2026-01-05 09:53:26,31.322718769817897,1420.5081132047244,352.19959038521085,14.924247150817411,247.64902975585343,-26.341193235669948,-21.6,1.15,-51.46
