Trial Number,Observation Time,Signal Power,Observed Frequency (MHz),Galactic Longitude (L),Galactic Latitude (B),Right Ascension (RA),Declination (DEC),Radial Velocity Vr (km/s),Tangent Point Distance R (kpc),Rotation Velocity V_rot (km/s)
89,2025-12-29 09:49:21,8.885110857933697,1420.5396092677167,39.11699935059765,47.656531387409146,239.84777208675177,23.679132446564473,-28.25,5.36,110.55
90,2025-12-29 09:49:31,9.780396981645538,1420.5553572992128,39.13177582527109,47.6188885015819,239.89028889794733,23.679038590948455,-31.58,5.36,107.27
91,2025-12-29 09:49:41,9.480978710652423,1420.5553572992128,39.146528740060035,47.581294765505504,239.9327513603144,23.678944813563632,-31.58,5.37,107.31
92,2025-12-29 09:49:51,10.117200900437524,1420.5553572992128,39.16130164588559,47.54363925597715,239.97528476572376,23.67885083773284,-31.58,5.37,107.36
93,2025-12-29 09:50:01,9.479083216160546,1420.5553572992128,39.17607385583455,47.505974732219784,240.01782952635384,23.678756795043363,-31.58,5.37,107.4
94,2025-12-29 09:50:11,9.935367097850175,1420.5553572992128,39.190764843710824,47.468506650356396,240.0601535586575,23.678663198861322,-31.58,5.37,107.44
95,2025-12-29 09:50:22,9.098039019882066,1420.5396092677167,39.20610534061191,47.42937077188511,240.1043627831718,23.67856538969252,-28.25,5.37,110.81
96,2025-12-29 09:50:32,9.871544689464258,1420.5553572992128,39.220797443126784,47.39187829071787,240.14671676595086,23.678471642939158,-31.58,5.37,107.53
97,2025-12-29 09:50:42,9.788638234492666,1420.5553572992128,39.23555734666628,47.354202246638565,240.18927929500688,23.678377393087896,-31.58,5.38,107.58
98,2025-12-29 09:50:52,9.235256678437082,1420.5396092677167,39.25031461741596,47.31652240885857,240.23184729688384,23.67828308956023,-28.25,5.38,110.94
99,2025-12-29 09:51:03,9.261049105561298,1420.5396092677167,39.26505182833332,47.278883348274164,240.27437041933817,23.678188844014166,-28.25,5.38,110.99
100,2025-12-29 09:51:13,9.18820359180934,1420.5711053307086,39.27977271490854,47.2412756129326,240.31685933992804,23.678094632951964,-34.9,5.38,104.38
101,2025-12-29 09:51:23,9.874580457179604,1420.5396092677167,39.2944493792711,47.20377058749792,240.3592334049939,23.678000635476362,-28.25,5.38,111.08
102,2025-12-29 09:51:33,9.020405617733203,1420.5553572992128,39.30917666757694,47.16612594329576,240.40176640747873,23.677906244225962,-31.58,5.38,107.79
103,2025-12-29 09:51:43,9.74359793519794,1420.5553572992128,39.32429924920157,47.12746024787572,240.44545429690456,23.677809247069145,-31.58,5.39,107.84
104,2025-12-29 09:51:54,9.357217052573219,1420.5396092677167,39.33897257814413,47.089932959236265,240.48785712540595,23.67771506149468,-28.25,5.39,111.21
105,2025-12-29 09:52:04,9.149716941334248,1420.5396092677167,39.35366057280437,47.052358101299625,240.53031490088762,23.677620712915896,-28.25,5.39,111.25
106,2025-12-29 09:52:14,8.881247373935906,1420.5553572992128,39.368322390352006,47.01484021933068,240.5727094943066,23.677526463899575,-31.58,5.39,107.97
107,2025-12-29 09:52:24,9.421829112952992,1420.5396092677167,39.383018473098986,46.9772246895992,240.61521563241908,23.67743192598597,-28.25,5.39,111.34
108,2025-12-29 09:52:35,9.325755755531631,1420.5553572992128,39.39805726596342,46.9387216932479,240.65872587324841,23.677335112466334,-31.58,5.39,108.06
109,2025-12-29 09:52:45,9.60786876493222,1420.5396092677167,39.41305775150993,46.90030646763736,240.70213819338198,23.677238474151622,-28.25,5.4,111.43
110,2025-12-29 09:52:55,10.075809458842798,1420.5553572992128,39.42818903744313,46.86154589731955,240.7459420638855,23.677140921073384,-31.58,5.4,108.15
111,2025-12-29 09:53:06,9.330158507692786,1420.5553572992128,39.44295867094457,46.82370174547052,240.78871152275835,23.67704562990765,-31.58,5.4,108.19
112,2025-12-29 09:53:16,10.295174695686029,1420.5553572992128,39.45763468815739,46.78608773390168,240.83122211159602,23.676950874668957,-31.58,5.4,108.24
113,2025-12-29 09:53:26,9.18274760364686,1420.5396092677167,39.47228757862988,46.748523365971366,240.87367781292798,23.67685620118795,-28.25,5.4,111.6
114,2025-12-29 09:53:36,9.775002749615865,1420.5553572992128,39.486956678883665,46.7109078538707,240.91619254094638,23.67676135548942,-31.58,5.41,108.32
115,2025-12-29 09:53:46,10.125605781526204,1420.5553572992128,39.50160237509338,46.67334283406081,240.9586514241439,23.676666593886544,-31.58,5.41,108.37
116,2025-12-29 09:53:56,9.199406094517457,1420.5553572992128,39.51624455804963,46.63577736336217,241.0011120425039,23.676571787999134,-31.58,5.41,108.41
117,2025-12-29 09:54:07,9.698122995807154,1420.5396092677167,39.53089436046194,46.598182924939096,241.04360663284373,23.676476865850024,-28.25,5.41,111.78
118,2025-12-29 09:54:17,10.16690493509384,1420.5553572992128,39.54598033051146,46.55945939431012,241.08737877263377,23.676379047767508,-31.58,5.41,108.5
119,2025-12-29 09:54:27,9.605273201136143,1420.5396092677167,39.56060794190997,46.521902964108946,241.12983290210838,23.67628413418913,-28.25,5.41,111.86
120,2025-12-29 09:54:37,9.519634024332959,1420.5553572992128,39.57528033158061,46.48422227708544,241.1724287338512,23.676188863418567,-31.58,5.42,108.58
121,2025-12-29 09:54:48,9.324682470682902,1420.5396092677167,39.58999963370986,46.44641181440758,241.2151725217084,23.676093221108477,-28.25,5.42,111.95
122,2025-12-29 09:54:58,9.893587707486319,1420.5553572992128,39.60460196288054,46.40889267452816,241.25758821886825,23.67599827275653,-31.58,5.42,108.67
123,2025-12-29 09:55:08,8.778453598096505,1420.5396092677167,39.61919547157893,46.37138713753307,241.29998977737182,23.67590331611259,-28.25,5.42,112.04
124,2025-12-29 09:55:18,9.934343470974994,1420.5553572992128,39.63377033377622,46.33392053010275,241.34234856425866,23.675808415431252,-31.58,5.42,108.76
125,2025-12-29 09:55:28,9.673022862971834,1420.5553572992128,39.6483846799346,46.29634344914433,241.38483349690605,23.67571319220423,-31.58,5.42,108.8
126,2025-12-29 09:55:39,10.086909821142655,1420.5396092677167,39.663430638142856,46.25764724935747,241.42858502185135,23.675615088372997,-28.25,5.43,112.17
127,2025-12-29 09:55:49,9.983021954325707,1420.5553572992128,39.67799900336394,46.220170376746616,241.47095919278289,23.675520032656397,-31.58,5.43,108.89
128,2025-12-29 09:55:59,10.083690352890372,1420.5553572992128,39.69262229901527,46.18254336166158,241.51350438360208,23.675424553437626,-31.58,5.43,108.93
129,2025-12-29 09:56:09,9.35835079946682,1420.5553572992128,39.70731668383608,46.14472456053996,241.55626770077762,23.675328544505874,-31.58,5.43,108.97
130,2025-12-29 09:56:19,10.0109463891323,1420.5553572992128,39.72191218198454,46.10715151212619,241.5987544005708,23.67523311675702,-31.58,5.43,109.02
131,2025-12-29 09:56:30,10.569108367200755,1420.5553572992128,39.73651463210557,46.0695518878394,241.64127241705842,23.675137578949577,-31.58,5.43,109.06
132,2025-12-29 09:56:40,9.358339949095708,1420.5553572992128,39.751108102322014,46.03196676027639,241.68377530808718,23.675042035468678,-31.58,5.44,109.1
133,2025-12-29 09:56:50,10.032489131170479,1420.5396092677167,39.765690484870994,45.99440162365271,241.72625686133776,23.67494650038264,-28.25,5.44,112.47
134,2025-12-29 09:57:00,9.82039274673123,1420.5396092677167,39.78062076388603,45.95593146314818,241.76976320272976,23.674848619741827,-28.25,5.44,112.51
135,2025-12-29 09:57:10,9.422994700956437,1420.5553572992128,39.79521201596449,45.918326283596365,241.8122926183223,23.67475289699196,-31.58,5.44,109.23
136,2025-12-29 09:57:21,9.010067899888483,1420.5553572992128,39.80974409311436,45.88086523589995,241.8546603001214,23.674657498996936,-31.58,5.44,109.28
137,2025-12-29 09:57:31,10.481276054125942,1420.5396092677167,39.82427497929615,45.84339894748893,241.897035180898,23.67456204564294,-28.25,5.44,112.64
138,2025-12-29 09:57:41,9.619418835483557,1420.5553572992128,39.83885408907406,45.80580001552298,241.93956136454173,23.67446621215512,-31.58,5.45,109.36
139,2025-12-29 09:57:51,9.900086491632862,1420.5553572992128,39.85339084006522,45.76830209069452,241.98197458511615,23.674370594060576,-31.58,5.45,109.41
140,2025-12-29 09:58:01,9.219558180902396,1420.5396092677167,39.867909073332434,45.73084377326358,242.02434428605807,23.674275035072053,-28.25,5.45,112.77
141,2025-12-29 09:58:12,9.590209839708237,1420.5396092677167,39.88288121065248,45.69220585259466,242.06804959764978,23.67417642300487,-28.25,5.45,112.82
142,2025-12-29 09:58:22,9.736770813123243,1420.5553572992128,39.89742691736225,45.65466019390725,242.11052070503553,23.67408055603137,-31.58,5.45,109.54
143,2025-12-29 09:58:32,9.86541054960621,1420.5553572992128,39.91194876897868,45.61716808824249,242.15293252374605,23.673984783953447,-31.58,5.45,109.58
144,2025-12-29 09:58:42,10.023862791289716,1420.5396092677167,39.9265714042143,45.579407730693475,242.19564909956568,23.673888284416996,-28.25,5.46,112.94
145,2025-12-29 09:58:52,10.013291497870142,1420.5553572992128,39.941112533082176,45.541849884260564,242.23813788565403,23.6737922604269,-31.58,5.46,109.66
146,2025-12-29 09:59:03,10.129382826642654,1420.5396092677167,39.95567530266212,45.50422823000248,242.2807001610805,23.67369603136284,-28.25,5.46,113.03
147,2025-12-29 09:59:13,10.562998509283744,1420.5396092677167,39.970209004362545,45.46667382239716,242.32318766313517,23.67359993248661,-28.25,5.46,113.07
148,2025-12-29 09:59:23,9.935037753793424,1420.5396092677167,39.98469517236986,45.42923448501055,242.3655462792412,23.673504086522424,-28.25,5.46,113.12
149,2025-12-29 09:59:33,9.46962416831687,1420.5396092677167,39.99967645165517,45.39050744437044,242.40936316232634,23.673404900395777,-28.25,5.46,113.16
150,2025-12-29 09:59:43,9.464032302031882,1420.5553572992128,40.01421275874082,45.35292285121616,242.45188878049098,23.67330859791066,-31.58,5.47,109.88
151,2025-12-29 09:59:54,9.392933011281713,1420.5553572992128,40.028736584703175,45.315362885499226,242.4943878477939,23.673212316898457,-31.58,5.47,109.92
152,2025-12-29 10:00:04,10.22429251038119,1420.5553572992128,40.04322734108592,45.27788087348742,242.5368000227504,23.673116194269276,-31.58,5.47,109.96
153,2025-12-29 10:00:14,10.977719078824862,1420.5553572992128,40.057770623918394,45.24025544278897,242.5793758017452,23.67301966224852,-31.58,5.47,110.01
154,2025-12-29 10:00:24,9.958758065886215,1420.5553572992128,40.07231076079715,45.20263063383893,242.62195220311983,23.67292309019403,-31.58,5.47,110.05
155,2025-12-29 10:00:34,10.39956832263249,1420.5553572992128,40.08685973065025,45.16497549192748,242.66456425947948,23.672826398648574,-31.58,5.47,110.09
156,2025-12-29 10:00:44,10.69558473475422,1420.5396092677167,40.10131881321835,45.127545630235886,242.70692270099212,23.672730244346464,-28.25,5.48,113.46
157,2025-12-29 10:00:55,9.34430548580751,1420.5396092677167,40.11622409313613,45.08895307419837,242.7505983166291,23.672631060175057,-28.25,5.48,113.5
158,2025-12-29 10:01:05,9.405798670135141,1420.5553572992128,40.13065033118822,45.05159351326484,242.79287987737726,23.67253500329814,-31.58,5.48,110.22
159,2025-12-29 10:01:15,10.060145577652747,1420.5553572992128,40.14516155426694,45.0140066358158,242.83542003479198,23.672438320757426,-31.58,5.48,110.26
160,2025-12-29 10:01:25,9.3779232595639,1420.5553572992128,40.15966506606892,44.976432531802395,242.8779470732951,23.672341629813015,-31.58,5.48,110.31
161,2025-12-29 10:01:36,10.165716048544098,1420.5396092677167,40.17413760853314,44.93893153067789,242.9203927088841,23.672245085898084,-28.25,5.48,113.67
162,2025-12-29 10:01:46,9.657048080793189,1420.5396092677167,40.18859165286844,44.9014713998019,242.96279342061393,23.6721486062625,-28.25,5.49,113.71
163,2025-12-29 10:01:56,10.319263447254926,1420.5553572992128,40.20306924282324,44.86394321794507,243.00527249920896,23.67205191037556,-31.58,5.49,110.43
164,2025-12-29 10:02:06,9.70924355926418,1420.5553572992128,40.21798315212486,44.82527672123232,243.0490414708501,23.67195223862268,-31.58,5.49,110.48
165,2025-12-29 10:02:16,9.5575671174729,1420.5396092677167,40.232451881056086,44.787757380578846,243.09151327339168,23.671855482388143,-28.25,5.49,113.84
166,2025-12-29 10:02:27,9.226534603059179,1420.5553572992128,40.24692997845455,44.75020685329858,243.13402172975307,23.671758604807895,-31.58,5.49,110.56
167,2025-12-29 10:02:37,9.57063909124372,1420.5396092677167,40.26147353889993,44.71247964481524,243.17673155846603,23.671661230220543,-28.25,5.49,113.93
168,2025-12-29 10:02:47,10.567144482924391,1420.5396092677167,40.27592316244789,44.67498931807411,243.2191745767412,23.671564426181696,-28.25,5.49,113.97
169,2025-12-29 10:02:57,10.070391613024185,1420.5396092677167,40.29038145081826,44.637469773329286,243.261652028933,23.67146750597623,-28.25,5.5,114.01
170,2025-12-29 10:03:07,10.289804636114809,1420.5396092677167,40.30482980474662,44.59996932258081,243.30410922207514,23.67137059443061,-28.25,5.5,114.06
171,2025-12-29 10:03:17,9.452133902788361,1420.5553572992128,40.31932289272259,44.562346096404234,243.346706785821,23.671273324790217,-31.58,5.5,110.77
172,2025-12-29 10:03:28,10.681607439291,1420.5396092677167,40.33415815272152,44.5238277415154,243.39031924839918,23.671173698618514,-28.25,5.5,114.14
173,2025-12-29 10:03:38,8.8592976151444,1420.5553572992128,40.34856986208386,44.48640248724604,243.43269542598424,23.67107685875941,-31.58,5.5,110.86
174,2025-12-29 10:03:48,9.49946909518981,1420.5396092677167,40.363006906170284,44.44890495769906,243.47515480640394,23.670979791452616,-28.25,5.5,114.23
175,2025-12-29 10:03:58,9.913445999611028,1420.5396092677167,40.37743930550033,44.41141305035211,243.51760919059063,23.670882698281993,-28.25,5.51,114.27
176,2025-12-29 10:04:09,9.062655457855215,1420.5553572992128,40.39187285300091,44.373911764212956,243.56007556782563,23.6707855404371,-31.58,5.51,110.99
177,2025-12-29 10:04:19,10.537459840295156,1420.5396092677167,40.406308383861806,44.33639897248487,243.60255635017137,23.670688312418015,-28.25,5.51,114.35
178,2025-12-29 10:04:29,9.324402369637411,1420.5396092677167,40.4206939972026,44.29900962359945,243.64489871372655,23.670591364216744,-28.25,5.51,114.39
