Trial Number,Observation Time,Signal Power,Observed Frequency (MHz),Galactic Longitude (L),Galactic Latitude (B),Right Ascension (RA),Declination (DEC),Radial Velocity Vr (km/s),Tangent Point Distance R (kpc),Rotation Velocity V_rot (km/s)
59,2025-12-31 09:46:26,12.65726127093616,1420.5396092677167,26.24865199330093,43.170602564189814,241.06153565104245,13.67597171095054,-28.25,3.76,69.05
60,2025-12-31 09:46:37,11.649122305240155,1420.5396092677167,26.274409883542212,43.129170243407096,241.10835784862226,13.675867639802942,-28.25,3.76,69.14
61,2025-12-31 09:46:48,10.888638956298806,1420.5396092677167,26.300347732399757,43.08740724697857,241.15555124581942,13.675762694469835,-28.25,3.77,69.22
62,2025-12-31 09:47:00,12.05747382118588,1420.5396092677167,26.326958040064135,43.04451855777485,241.20401411624596,13.675654874920344,-28.25,3.77,69.32
63,2025-12-31 09:47:11,11.44189163640388,1420.5396092677167,26.35269285066261,43.002999571552714,241.25092677561113,13.675550454865059,-28.25,3.77,69.4
64,2025-12-31 09:47:22,11.623059997392815,1420.5396092677167,26.378445503322823,42.961411102903845,241.29791550051436,13.675445816860856,-28.25,3.78,69.49
65,2025-12-31 09:47:39,12.06775722645007,1420.5553572992128,26.404078965442842,42.9199747054981,241.34472998786154,13.675341518523451,-31.58,3.78,66.26
66,2025-12-31 09:48:01,12.079941510292386,1420.5396092677167,26.449277367444623,42.84681348577581,241.4273810472632,13.675157262052581,-28.25,3.79,69.74
67,2025-12-31 09:48:24,11.501364534934524,1420.5396092677167,26.498944681718882,42.76627420097256,241.5183586042312,13.67495426990111,-28.25,3.79,69.91
68,2025-12-31 09:48:39,11.980425806230386,1420.5553572992128,26.550975233439402,42.68174074757762,241.613838406056,13.674741037564088,-31.58,3.8,66.76
69,2025-12-31 09:48:50,12.232010816826545,1420.5553572992128,26.579270701005978,42.635699887475155,241.6658370625702,13.674624826807987,-31.58,3.8,66.86
70,2025-12-31 09:49:02,12.06820609999221,1420.5396092677167,26.605706438923505,42.592640845897314,241.71446545087778,13.674516094942295,-28.25,3.81,70.27
71,2025-12-31 09:49:13,11.684159711445673,1420.5396092677167,26.631062905255646,42.55129961375745,241.76115149674902,13.674411657752161,-28.25,3.81,70.36
72,2025-12-31 09:49:23,12.612799897097375,1420.5396092677167,26.654900950856383,42.51239820119079,241.80508020017083,13.674313345575278,-28.25,3.81,70.44
73,2025-12-31 09:49:34,12.146445464379909,1420.5553572992128,26.678727252266736,42.47348128494728,241.84902439288518,13.674214956892904,-31.58,3.82,67.2
74,2025-12-31 09:49:44,11.96589104885193,1420.5396092677167,26.70255995072524,42.43451926172474,241.89301750719503,13.674116416817812,-28.25,3.82,70.61
75,2025-12-31 09:49:55,11.963565439068915,1420.5396092677167,26.726266514915412,42.395729072516794,241.93681460821512,13.674018274246318,-28.25,3.82,70.69
76,2025-12-31 09:50:05,12.577329924669328,1420.5396092677167,26.749847048096246,42.35711111153358,241.98041528661972,13.673920530709696,-28.25,3.83,70.77
77,2025-12-31 09:50:16,12.903340287505216,1420.5396092677167,26.773440801577383,42.31843758625737,242.02407674424893,13.673822609864205,-28.25,3.83,70.85
78,2025-12-31 09:50:26,11.876379152200855,1420.5396092677167,26.797878744101943,42.27834456718513,242.06933872061308,13.673721056178715,-28.25,3.83,70.93
79,2025-12-31 09:50:37,12.96964639534984,1420.5396092677167,26.821478020900763,42.23959295999057,242.1130843662845,13.67362286282484,-28.25,3.84,71.01
80,2025-12-31 09:50:47,12.254381468807054,1420.5396092677167,26.84505993920941,42.20083600594737,242.1568341120369,13.673524619193472,-28.25,3.84,71.1
81,2025-12-31 09:50:58,12.27583813868955,1420.5396092677167,26.868595175703035,42.16212205280973,242.20053339385174,13.67342644793497,-28.25,3.84,71.18
82,2025-12-31 09:51:08,11.511033405315331,1420.5396092677167,26.89219820225661,42.1232627735499,242.2443947918934,13.673327871384354,-28.25,3.84,71.26
83,2025-12-31 09:51:19,11.198682219836783,1420.5553572992128,26.915861906608118,42.084269618680565,242.28840537023146,13.67322891823431,-31.58,3.85,68.01
84,2025-12-31 09:51:29,12.239851578918817,1420.5396092677167,26.939296291616415,42.04562082644538,242.33202537831846,13.673130802453565,-28.25,3.85,71.42
85,2025-12-31 09:51:40,12.142451287680856,1420.5396092677167,26.96346165038669,42.00573158165122,242.3770434218693,13.67302949951255,-28.25,3.85,71.5
86,2025-12-31 09:51:50,11.183043080930219,1420.5396092677167,26.986854325710368,41.967084047296176,242.42065820071517,13.672931313170425,-28.25,3.86,71.58
87,2025-12-31 09:52:01,12.460671005256003,1420.5396092677167,27.010290913491747,41.92833069525354,242.46439052903503,13.672832821612609,-28.25,3.86,71.66
88,2025-12-31 09:52:11,13.052603270148879,1420.5396092677167,27.033876369463385,41.88929758375314,242.50843667759392,13.672733582264625,-28.25,3.86,71.74
89,2025-12-31 09:52:22,12.827327729563777,1420.5396092677167,27.057366001374792,41.85038957512404,242.5523397854058,13.672634624288788,-28.25,3.87,71.82
90,2025-12-31 09:52:32,11.640741878830127,1420.5396092677167,27.080735174018344,41.8116479546897,242.5960532968773,13.672536053143487,-28.25,3.87,71.9
91,2025-12-31 09:52:43,11.2763933571253,1420.5553572992128,27.104129677661437,41.772831250887464,242.63984968827606,13.672437254618302,-31.58,3.87,68.66
92,2025-12-31 09:52:53,12.163718961129362,1420.5396092677167,27.127343746900173,41.734281221228116,242.68334338143464,13.672339098884713,-28.25,3.88,72.06
93,2025-12-31 09:53:04,11.917504704886298,1420.5396092677167,27.151474670404983,41.69417411807185,242.72859191907153,13.672236940550187,-28.25,3.88,72.14
94,2025-12-31 09:53:15,11.036356243184258,1420.5396092677167,27.17490221906289,41.65520242668257,242.77255763843007,13.67213763719335,-28.25,3.88,72.22
95,2025-12-31 09:53:25,12.002474631450113,1420.5396092677167,27.1982396212358,41.61634776071801,242.81638952496232,13.672038595694781,-28.25,3.89,72.3
96,2025-12-31 09:53:36,11.88877894651246,1420.5396092677167,27.22153127387449,41.57753650990195,242.86017063842462,13.671939628687584,-28.25,3.89,72.38
97,2025-12-31 09:53:46,11.133572483565942,1420.5396092677167,27.244700788089585,41.5388963349519,242.9037569945425,13.671841062042743,-28.25,3.89,72.46
98,2025-12-31 09:53:57,12.440739038211404,1420.5396092677167,27.267956091389454,41.500080567683696,242.94753964567087,13.67174201148578,-28.25,3.89,72.54
99,2025-12-31 09:54:07,12.05228084128214,1420.5396092677167,27.291367974632166,41.4609705601624,242.9916523986023,13.67164217363693,-28.25,3.9,72.62
100,2025-12-31 09:54:18,12.47033530661706,1420.5396092677167,27.315307234056203,41.42094545743451,243.03679545038148,13.671539961951957,-28.25,3.9,72.7
101,2025-12-31 09:54:28,12.399322602333356,1420.5396092677167,27.33843352625215,41.38224686472565,243.08044060242642,13.671441101417408,-28.25,3.9,72.78
102,2025-12-31 09:54:39,11.639056864965283,1420.5396092677167,27.36155813081223,41.34351895934223,243.12411707971773,13.671342130270322,-28.25,3.91,72.86
103,2025-12-31 09:54:49,12.063381641102865,1420.5396092677167,27.384722755176647,41.304691832084,243.1679037243694,13.671242869718814,-28.25,3.91,72.94
104,2025-12-31 09:55:00,12.429233160967044,1420.5396092677167,27.407752910259138,41.26605816773059,243.21147048092845,13.671144068176796,-28.25,3.91,73.02
105,2025-12-31 09:55:10,12.055157507609167,1420.5396092677167,27.430843353516035,41.22729143042266,243.25518559291794,13.671044890689144,-28.25,3.92,73.1
106,2025-12-31 09:55:21,13.004545167532356,1420.5396092677167,27.45400952913956,41.188365428883614,243.2990785840961,13.670945269889634,-28.25,3.92,73.18
107,2025-12-31 09:55:31,11.222640606121843,1420.5396092677167,27.477110234016074,41.1495174255232,243.34288192046503,13.670845812919394,-28.25,3.92,73.25
108,2025-12-31 09:55:42,12.259432646129966,1420.5396092677167,27.500928031318214,41.1094300536072,243.38808093999452,13.670743145537788,-28.25,3.92,73.34
109,2025-12-31 09:55:52,11.32953652934323,1420.5396092677167,27.52401440078777,41.070541347317906,243.4319267344251,13.670643511758263,-28.25,3.93,73.41
110,2025-12-31 09:56:03,10.618333929169893,1420.5553572992128,27.547015565973894,41.031764480016186,243.47564476143242,13.670544128972281,-31.58,3.93,70.17
111,2025-12-31 09:56:13,12.238947669592505,1420.5396092677167,27.56999025824858,40.99300069036596,243.5193463836478,13.670444744275068,-28.25,3.93,73.57
112,2025-12-31 09:56:24,11.812621657143552,1420.5396092677167,27.592914730634416,40.954290224387655,243.56298624112864,13.67034546098536,-28.25,3.94,73.65
113,2025-12-31 09:56:34,11.814637706451393,1420.5553572992128,27.61584928539916,40.91553135912324,243.60667901899293,13.670246018257222,-31.58,3.94,70.4
114,2025-12-31 09:56:45,11.717824794972955,1420.5396092677167,27.638855064233116,40.87662062131988,243.6505413581339,13.670146150380948,-28.25,3.94,73.81
115,2025-12-31 09:56:55,11.62551875268234,1420.5396092677167,27.661931444085447,40.83755879516371,243.69457236388595,13.670045858997675,-28.25,3.95,73.88
116,2025-12-31 09:57:06,13.586423983262662,1420.5396092677167,27.685533041579728,40.79757512906552,243.73964077805147,13.669943163761321,-28.25,3.95,73.96
117,2025-12-31 09:57:16,12.795060975868651,1420.5396092677167,27.708506680634997,40.75862346430162,243.78354430380523,13.669843083172896,-28.25,3.95,74.04
118,2025-12-31 09:57:27,12.350725492766301,1420.5396092677167,27.73138277404899,40.71980601060011,243.8272949480529,13.669743312142655,-28.25,3.96,74.12
119,2025-12-31 09:57:37,12.136953409157783,1420.5396092677167,27.754316081561118,40.680860267880504,243.8711885799818,13.66964317602832,-28.25,3.96,74.2
120,2025-12-31 09:57:48,12.920515568489037,1420.5396092677167,27.7771510901177,40.64205043748068,243.91492744143048,13.66954335419021,-28.25,3.96,74.28
121,2025-12-31 09:57:58,12.028362363544119,1420.5396092677167,27.80003698298784,40.603123090530055,243.95879715741873,13.669443194858692,-28.25,3.96,74.35
122,2025-12-31 09:58:09,12.631182544319486,1420.5396092677167,27.822882030723065,40.56423425508022,244.00262189346,13.66934309942739,-28.25,3.97,74.43
123,2025-12-31 09:58:20,11.506734977042882,1420.5396092677167,27.846411453215378,40.524148101876264,244.0477942718826,13.669239885470148,-28.25,3.97,74.51
124,2025-12-31 09:58:30,12.38604694228151,1420.5396092677167,27.86925218135927,40.48520390751831,244.09167820831524,13.669139576133109,-28.25,3.97,74.59
125,2025-12-31 09:58:41,12.343080726546432,1420.5396092677167,27.892101523561273,40.446214154939085,244.13561192152716,13.669039114250273,-28.25,3.98,74.67
126,2025-12-31 09:58:51,13.491782186392541,1420.5396092677167,27.914805184540903,40.407442431696886,244.17929841920585,13.66893917926418,-28.25,3.98,74.74
127,2025-12-31 09:59:02,12.518852013170616,1420.5396092677167,27.937648296166063,40.368401845805046,244.22328631788977,13.668838516175194,-28.25,3.98,74.82
128,2025-12-31 09:59:12,11.688853269164085,1420.5396092677167,27.960248861224805,40.3297454899541,244.26683977843547,13.668738809130353,-28.25,3.99,74.9
129,2025-12-31 09:59:23,11.321756888741234,1420.5396092677167,27.98287904787972,40.29100829466128,244.31048281268113,13.66863885901853,-28.25,3.99,74.97
130,2025-12-31 09:59:33,11.25979618401064,1420.5396092677167,28.005409208537714,40.25241234813018,244.3539652177769,13.66853923899789,-28.25,3.99,75.05
131,2025-12-31 09:59:44,12.094253258104231,1420.5396092677167,28.02868673724414,40.2125047173906,244.39892381584917,13.668436197368276,-28.25,3.99,75.13
132,2025-12-31 09:59:54,11.42050643106235,1420.5396092677167,28.05118292200115,40.173906360615874,244.44240593136104,13.668336501493064,-28.25,4.0,75.2
133,2025-12-31 10:00:05,11.218466428203385,1420.5238612362205,28.073906418071378,40.134887794416095,244.48635993497498,13.668235685525719,-24.93,4.0,78.61
134,2025-12-31 10:00:15,12.6680016943711,1420.5396092677167,28.09645757994256,40.096135165754944,244.53001288856186,13.66813552216708,-28.25,4.0,75.36
135,2025-12-31 10:00:26,12.20557859894707,1420.5396092677167,28.119017755853527,40.05733718974116,244.57371546001036,13.66803520718193,-28.25,4.01,75.43
136,2025-12-31 10:00:36,10.62505309958182,1420.5238612362205,28.141587851502287,40.018492295700334,244.6174694213151,13.667934736430183,-24.93,4.01,78.83
137,2025-12-31 10:00:46,12.06268303637411,1420.5396092677167,28.164027145807978,39.979842939436,244.66100169231638,13.667834737255026,-28.25,4.01,75.59
138,2025-12-31 10:00:57,13.074165663278322,1420.5396092677167,28.186661896265957,39.9408270730392,244.70494532781132,13.66773375526213,-28.25,4.01,75.66
139,2025-12-31 10:01:08,13.176079934854812,1420.5396092677167,28.20991680536386,39.90071102585193,244.75012658806241,13.6676298896222,-28.25,4.02,75.74
140,2025-12-31 10:01:18,11.60749442195025,1420.5396092677167,28.232423416388155,39.86185574592567,244.79388643941763,13.66752925339641,-28.25,4.02,75.82
141,2025-12-31 10:01:29,12.942768611015694,1420.5396092677167,28.254843149526394,39.82312105024677,244.8375090712552,13.667428895372268,-28.25,4.02,75.89
142,2025-12-31 10:01:39,13.059909519970361,1420.5396092677167,28.277256022705398,39.78436890073432,244.88114995417502,13.66732845808591,-28.25,4.03,75.97
143,2025-12-31 10:01:50,13.424930814095532,1420.5396092677167,28.29988689690274,39.745210120053855,244.92524734654188,13.667226932356757,-28.25,4.03,76.05
144,2025-12-31 10:02:00,12.778178394551105,1420.5396092677167,28.322327725423577,39.70635073250772,244.96900618402512,13.667126148574345,-28.25,4.03,76.12
145,2025-12-31 10:02:11,12.43786191910067,1420.5396092677167,28.34475327757008,39.667488530131315,245.01276680131758,13.667025323383431,-28.25,4.04,76.2
146,2025-12-31 10:02:21,12.59991443291959,1420.5396092677167,28.367790410484474,39.62753605449027,245.05775367538246,13.666921634045355,-28.25,4.04,76.28
147,2025-12-31 10:02:32,11.827598199048325,1420.5396092677167,28.390210064523632,39.58862485791272,245.10156666303416,13.66682061259447,-28.25,4.04,76.35
148,2025-12-31 10:02:42,12.458783069952787,1420.5396092677167,28.412572273698423,39.54978430954262,245.14529873657102,13.666719740592761,-28.25,4.04,76.43
149,2025-12-31 10:02:53,13.188347554118977,1420.5396092677167,28.434916920211926,39.51094531075551,245.1890277083566,13.666618838724618,-28.25,4.05,76.5
150,2025-12-31 10:03:03,13.046905909679111,1420.5396092677167,28.45718441317807,39.472211651057755,245.23263673468315,13.66651817681413,-28.25,4.05,76.58
151,2025-12-31 10:03:14,12.764272877105398,1420.5396092677167,28.479499237184463,39.43336687710093,245.2763695210496,13.666417192374189,-28.25,4.05,76.65
152,2025-12-31 10:03:24,12.285729465594954,1420.5396092677167,28.50176106978616,39.394585663484314,245.32002941796264,13.666316339487166,-28.25,4.06,76.73
153,2025-12-31 10:03:35,12.114043292978522,1420.5396092677167,28.52401886417085,39.35578286789296,245.363712288458,13.666215396834325,-28.25,4.06,76.8
154,2025-12-31 10:03:45,12.036733464704213,1420.5396092677167,28.546966565997128,39.31574740216453,245.40878147771238,13.666111212256254,-28.25,4.06,76.88
155,2025-12-31 10:03:56,12.051593413578829,1420.5396092677167,28.569079650041132,39.27713932126829,245.45224249549594,13.666010708333342,-28.25,4.06,76.96
156,2025-12-31 10:04:06,12.147020145351277,1420.5396092677167,28.591367897049007,39.238196917586,245.49607855509254,13.66590930049457,-28.25,4.07,77.03
157,2025-12-31 10:04:17,12.107001060609548,1420.5396092677167,28.613582138406326,39.19935537559651,245.53979978088097,13.665808121722806,-28.25,4.07,77.11
158,2025-12-31 10:04:27,12.194801835514951,1420.5396092677167,28.635840171458725,39.16040881214844,245.58363792863088,13.665706635750148,-28.25,4.07,77.18
159,2025-12-31 10:04:38,13.45382581030033,1420.5396092677167,28.658094309123015,39.12144061975251,245.62749913325754,13.665605059759526,-28.25,4.08,77.26
160,2025-12-31 10:04:48,13.802205187309553,1420.5396092677167,28.680287334212704,39.0825511406773,245.67127046349904,13.66550365542577,-28.25,4.08,77.33
161,2025-12-31 10:04:59,11.820887483462187,1420.5396092677167,28.703130152546628,39.04249352670459,245.71635523996258,13.665399170216869,-28.25,4.08,77.41
162,2025-12-31 10:05:09,12.532972551173046,1420.5396092677167,28.7251995885291,39.003763752152025,245.75994426333432,13.665298114818878,-28.25,4.09,77.48
163,2025-12-31 10:05:20,12.644007648818643,1420.5238612362205,28.74728194543013,38.964983415433835,245.80358894710346,13.665196894349856,-24.93,4.09,80.88
164,2025-12-31 10:05:30,13.30168212389161,1420.5396092677167,28.76946397225266,38.925999984828096,245.84746095080504,13.66509511040623,-28.25,4.09,77.63
165,2025-12-31 10:05:41,12.19692208196578,1420.5396092677167,28.791486206101617,38.88726959058471,245.89104695468058,13.664993954031823,-28.25,4.09,77.7
166,2025-12-31 10:05:51,12.38511650745842,1420.5396092677167,28.813616806986452,38.8483207463438,245.9348775642,13.6648921938839,-28.25,4.1,77.78
167,2025-12-31 10:06:02,13.035029285861285,1420.5396092677167,28.835597024009175,38.80960894888755,245.97844019983756,13.664791020089753,-28.25,4.1,77.85
168,2025-12-31 10:06:12,12.511729204927875,1420.5396092677167,28.857599404860874,38.77083057475267,246.02207654642177,13.664689639387792,-28.25,4.1,77.93
169,2025-12-31 10:06:23,14.068027521733669,1420.5396092677167,28.88034679178945,38.73071021431874,246.0672217320941,13.664584715629047,-28.25,4.11,78.0
170,2025-12-31 10:06:33,13.399060875213223,1420.5238612362205,28.90240594619832,38.69177564182992,246.11103139486443,13.664482859356244,-24.93,4.11,81.4
171,2025-12-31 10:06:44,12.363486948785948,1420.5396092677167,28.92444893318996,38.652842023579495,246.1548387873564,13.664380972515014,-28.25,4.11,78.15
172,2025-12-31 10:06:54,12.01094831495358,1420.5396092677167,28.946599666195446,38.613690353189725,246.1988903289476,13.664278481748024,-28.25,4.11,78.23
173,2025-12-31 10:07:05,11.068879503028285,1420.5553572992128,28.9686034423635,38.574770923251855,246.24267938050912,13.664176565889345,-31.58,4.12,74.98
174,2025-12-31 10:07:15,12.658194359706513,1420.5238612362205,28.99045104493852,38.536100630996835,246.28618695978395,13.664075269842787,-24.93,4.12,81.7
175,2025-12-31 10:07:26,12.651974224338716,1420.5396092677167,29.012284212461587,38.49742894434574,246.329694956387,13.663973937702032,-28.25,4.12,78.45
176,2025-12-31 10:07:36,12.105491457575411,1420.5396092677167,29.034853160021285,38.45742573563859,246.3746997921351,13.663869082459646,-28.25,4.13,78.52
177,2025-12-31 10:07:47,12.819404643316219,1420.5396092677167,29.056774107702466,38.41854360476149,246.41844221494844,13.663767132577096,-28.25,4.13,78.6
178,2025-12-31 10:07:57,11.608327702219938,1420.5396092677167,29.078753424960194,38.37953076823068,246.46233053381346,13.66366480715695,-28.25,4.13,78.67
