Trial Number,Observation Time,Signal Power,Observed Frequency (MHz),Galactic Longitude (L),Galactic Latitude (B),Right Ascension (RA),Declination (DEC),Radial Velocity Vr (km/s),Tangent Point Distance R (kpc),Rotation Velocity V_rot (km/s)
13,2025-12-22 09:26:13,3.4429531940458844,1420.2089006062993,118.64648690256828,32.2044813637949,228.08144859753054,83.70598347512932,41.55,7.46,234.62
14,2025-12-22 09:26:23,3.5993494930141736,1420.4451210787402,118.64187594835875,32.201607771005186,228.12564135644158,83.70589916091865,-8.31,7.46,184.77
15,2025-12-22 09:26:34,4.3691187803704,1420.4608691102362,118.63726285329507,32.198727947767175,228.1698814352728,83.70581469541011,-11.63,7.46,181.45
16,2025-12-22 09:26:45,3.4506243932033698,1420.5396092677167,118.63250893066574,32.19575507655859,228.21550019401008,83.70572753376977,-28.25,7.46,164.84
17,2025-12-22 09:26:55,3.380579710903959,1419.878191944882,118.62789658298165,32.19286575014884,228.25978776325866,83.70564285356905,111.35,7.46,304.45
18,2025-12-22 09:27:05,3.2100640881961056,1420.429373047244,118.62330147711607,32.18998232923385,228.30393665708795,83.70555837777393,-4.99,7.46,188.13
19,2025-12-22 09:27:16,3.8502715223345376,1420.1931525748032,118.61870063767923,32.187090406227014,228.34816759435262,83.70547368421921,44.87,7.46,237.99
20,2025-12-22 09:27:26,3.4788888091536734,1420.5238612362205,118.61409189442632,32.18418858614911,228.3925016362159,83.70538873224314,-24.93,7.46,168.2
21,2025-12-22 09:27:37,3.1252509953960015,1420.4451210787402,118.60949187394223,32.181287329931266,228.43677891254382,83.70530382813817,-8.31,7.46,184.83
22,2025-12-22 09:27:47,3.0573992151023646,1420.161656511811,118.6049049372986,32.17838941410282,228.48095733047492,83.70521905298854,51.52,7.46,244.67
23,2025-12-22 09:27:57,3.1130394059950532,1420.4766171417323,118.60031353817583,32.175483758122176,228.525205885915,83.70513408261067,-14.96,7.46,178.2
24,2025-12-22 09:28:08,3.473420296399439,1420.4766171417323,118.59559585577713,32.172493046288636,228.5706998513577,83.70504665745246,-14.96,7.46,178.21
25,2025-12-22 09:28:19,3.4166483547015076,1420.665593519685,118.59104668245566,32.16960421756508,228.61459615980843,83.70496224177616,-54.84,7.46,138.33
26,2025-12-22 09:28:29,3.9277637641852436,1420.413625015748,118.58646731128799,32.166691303857625,228.6588110294502,83.7048771532526,-1.66,7.46,191.52
27,2025-12-22 09:28:39,4.585643800351079,1420.3506328897638,118.58188017382557,32.16376850348202,228.70312829510587,83.70479180706344,11.63,7.46,204.82
28,2025-12-22 09:28:50,4.492700038720955,1420.397876984252,118.57728224018867,32.16083384658094,228.74757747462115,83.70470614593073,1.66,7.46,194.86
29,2025-12-22 09:29:00,3.9134080433025815,1420.2876407637796,118.57269381664618,32.15790028238858,228.7919623538676,83.70462054790237,24.93,7.46,218.13
30,2025-12-22 09:29:11,3.5639360269465925,1419.92543603937,118.56811693151425,32.15496913264227,228.83626320161827,83.70453505138417,101.38,7.47,294.59
31,2025-12-22 09:29:22,3.319282733415079,1420.5553572992128,118.56342622428886,32.151959936038956,228.88169442911592,83.70444731056364,-31.58,7.47,161.65
32,2025-12-22 09:29:32,3.903334230345564,1420.3033887952756,118.55884873299496,32.149018332207916,228.92605717607125,83.70436157199707,21.6,7.47,214.84
33,2025-12-22 09:29:42,3.677915562800038,1420.3663809212599,118.55428451590886,32.146080294643134,228.97031895034547,83.70427596827186,8.31,7.47,201.55
34,2025-12-22 09:29:53,3.291508845521534,1420.2876407637796,118.5497307386149,32.143144028173054,229.01450710256896,83.70419044689606,24.93,7.47,218.18
35,2025-12-22 09:30:03,3.4767761224984355,1420.2876407637796,118.54517368278592,32.14020068963188,229.05875476442588,83.70410475028504,24.93,7.47,218.19
36,2025-12-22 09:30:14,3.7382990748831872,1420.4766171417323,118.54060509267717,32.13724491318337,229.10314231189534,83.70401872241317,-14.96,7.47,178.31
37,2025-12-22 09:30:24,4.649193242428339,1420.382128952756,118.53605329431318,32.13429502437487,229.14739456657122,83.70393289664544,4.99,7.47,198.26
38,2025-12-22 09:30:35,3.3388306871061673,1420.4608691102362,118.53149893977053,32.13133849831909,229.1916995771138,83.70384690848482,-11.63,7.47,181.65
39,2025-12-22 09:30:45,116.93035609054928,1420.413625015748,118.52681595959457,32.12829326802254,229.23728505583153,83.70375837247292,-1.66,7.47,191.63
40,2025-12-22 09:30:56,3.6824111699869206,1420.2561447007872,118.52230601321324,32.1253555593547,229.28121423214074,83.70367299321767,31.58,7.47,224.87
41,2025-12-22 09:31:06,3.6631269686343586,1420.130160448819,118.5177804125456,32.12240271471714,229.3253236431998,83.70358720435158,58.17,7.47,251.47
42,2025-12-22 09:31:16,2.9518064522843446,1420.3506328897638,118.5132674656748,32.1194531902325,229.3693374871914,83.70350154216197,11.63,7.47,204.95
43,2025-12-22 09:31:27,3.6997740005346174,1420.397876984252,118.50874717470913,32.11649391524096,229.41345083025035,83.70341562704074,1.66,7.47,194.99
44,2025-12-22 09:31:37,4.047701818721876,1420.5396092677167,118.50422362309149,32.11352753618376,229.45762400061784,83.70332953597973,-28.25,7.47,165.08
45,2025-12-22 09:31:48,3.4845627736163465,1420.161656511811,118.49966928839483,32.11053593904845,229.50212615758554,83.70324274366516,51.52,7.47,244.86
46,2025-12-22 09:31:58,3.5667520052329706,1420.4608691102362,118.4950203925335,32.10747701059478,229.5475817683263,83.70315402963507,-11.63,7.47,181.72
47,2025-12-22 09:32:09,3.9027782036936145,1420.4766171417323,118.49050833047626,32.10450306742557,229.59172800100254,83.7030678109506,-14.96,7.47,178.4
48,2025-12-22 09:32:19,3.5757693910985466,1420.4923651732283,118.48599233331683,32.10152153985734,229.63594097214605,83.70298140259874,-18.28,7.47,175.08
49,2025-12-22 09:32:30,3.8809669055220013,1420.2718927322833,118.48146623492124,32.09852832401678,229.68028126371996,83.70289468583834,28.25,7.47,221.63
50,2025-12-22 09:32:40,3.434277807696702,1420.145908480315,118.47693970176951,32.095529785367596,229.7246543589719,83.70280784524331,54.84,7.47,248.22
51,2025-12-22 09:32:51,2.926111618316554,1420.0356722598426,118.47243977884503,32.09254387345414,229.7687949737734,83.70272140044064,78.11,7.47,271.5
52,2025-12-22 09:33:01,2.747019669864926,1420.7128376141732,118.4679393314267,32.08955261693422,229.8129691132023,83.70263483093599,-64.81,7.47,128.58
53,2025-12-22 09:33:11,4.2616383007461,1420.3663809212599,118.46345951268368,32.0865700992984,229.8569690398033,83.70254854416966,8.31,7.47,201.72
54,2025-12-22 09:33:22,3.4336625037682325,1420.4451210787402,118.45880382381583,32.08346522614679,229.90272630214974,83.7024587490928,-8.31,7.47,185.11
55,2025-12-22 09:33:33,3.8646837065772957,1420.0986643858269,118.4542991767106,32.08045596267637,229.94702825307735,83.70237174971514,64.81,7.47,258.24
56,2025-12-22 09:33:43,3.5368242172572337,1420.0514202913387,118.44975981751932,32.0774184064556,229.9917006890201,83.70228396282792,74.79,7.47,268.22
57,2025-12-22 09:33:54,3.415646814297773,1420.5868533622047,118.4452550128983,32.07439889778511,230.03606203328482,83.70219672774465,-38.22,7.47,155.22
58,2025-12-22 09:34:04,3.3846510883713137,1420.0986643858269,118.44076519163293,32.07138439202928,230.080304621647,83.70210966715669,64.81,7.47,258.26
59,2025-12-22 09:34:14,3.7044816974597268,1420.5396092677167,118.43627331956385,32.068363464242026,230.1245962675513,83.70202245102976,-28.25,7.47,165.2
60,2025-12-22 09:34:25,3.44982475253299,1420.4608691102362,118.431766833906,32.06532762751876,230.1690610901753,83.70193483456204,-11.63,7.47,181.83
61,2025-12-22 09:34:36,3.3523074593160658,1420.5238612362205,118.42715774548809,32.062217396860014,230.2145684979887,83.70184510221112,-24.93,7.48,168.54
62,2025-12-22 09:34:46,3.368676658297062,1420.429373047244,118.42268627323048,32.059194922553395,230.25874645536464,83.70175793182966,-4.99,7.48,188.5
63,2025-12-22 09:34:56,3.275223425479993,1420.0356722598426,118.41821886526414,32.05617016224779,230.30291314898668,83.7016707251616,78.11,7.48,271.6
64,2025-12-22 09:35:07,3.7508571891768128,1420.4451210787402,118.41371864902422,32.05311809184042,230.3474334812284,83.70158276107911,-8.31,7.48,185.19
65,2025-12-22 09:35:17,3.0361900923373497,1420.649845488189,118.4092375983085,32.050073927038376,230.3917934972065,83.70149505472833,-51.52,7.48,141.99
66,2025-12-22 09:35:28,3.218295477276982,1420.382128952756,118.40478383752495,32.04704325612196,230.435912399947,83.70140776670588,4.99,7.48,198.5
67,2025-12-22 09:35:38,2.5689384215940123,1420.161656511811,118.40031986371194,32.04400057832659,230.48016161103047,83.70132016243419,51.52,7.48,245.04
68,2025-12-22 09:35:49,4.204972186907824,1420.3348848582677,118.39586314818747,32.04095778723848,230.5243680594152,83.70123258443425,14.96,7.48,208.49
69,2025-12-22 09:35:59,3.3473006647477916,1420.3506328897638,118.39126062802981,32.03781013111991,230.57005145170612,83.70114201917471,11.63,7.48,205.17
70,2025-12-22 09:36:10,3.624171989415558,1419.878191944882,118.38681842533985,32.034766981112,230.6141732441671,83.70105449065136,111.35,7.48,304.89
71,2025-12-22 09:36:20,4.115914334189412,1420.3506328897638,118.3823362206137,32.03169130519194,230.65872197840062,83.70096605633178,11.63,7.48,205.19
72,2025-12-22 09:36:31,3.5457598185580252,1420.4451210787402,118.37789176293354,32.02863644057599,230.7029250127817,83.70087824988704,-8.31,7.48,185.25
73,2025-12-22 09:36:41,2.8956609508714735,1420.0986643858269,118.37345581352832,32.02558235943743,230.74707277251997,83.70079049524928,64.81,7.48,258.39
74,2025-12-22 09:36:52,3.4758502950016776,1420.114412417323,118.36901962994934,32.02252304682076,230.7912522683488,83.7007026195592,61.49,7.48,255.07
75,2025-12-22 09:37:02,3.7201149476361195,1420.3506328897638,118.36458747669884,32.0194614400459,230.8354210785668,83.7006147072045,11.63,7.48,205.22
76,2025-12-22 09:37:13,3.1549965300862794,1420.5081132047244,118.36002237560578,32.01630268420004,230.88094565343985,83.70052403582108,-21.6,7.48,171.99
77,2025-12-22 09:37:23,4.0672692572451155,1420.4451210787402,118.35559681449996,32.013235324344926,230.9251086833795,83.70043601754232,-8.31,7.48,185.29
78,2025-12-22 09:37:34,3.395773376678079,1420.3191368267717,118.35115049226303,32.0101484521271,230.9695087111661,83.70034746870829,18.28,7.48,211.89
79,2025-12-22 09:37:44,4.128183412404155,1419.9884281653542,118.34672590281197,32.00707156049519,231.0137214788456,83.70025923538687,88.08,7.48,281.7
80,2025-12-22 09:37:54,3.806203814919158,1420.4923651732283,118.34229887623965,32.0039878646265,231.05798839723792,83.70017083611785,-18.28,7.48,175.35
81,2025-12-22 09:38:05,3.244444022511402,1420.397876984252,118.33785955360106,32.000890461260695,231.10240828519812,83.70008207320778,1.66,7.48,195.3
82,2025-12-22 09:38:15,3.3316423296288207,1419.7364596614173,118.33344609287495,31.997805987186585,231.14659928397697,83.69999370991273,141.26,7.48,334.91
83,2025-12-22 09:38:26,4.312445781544795,1419.8939399763779,118.32891117663425,31.994631306977755,231.19203752113415,83.69990279264134,108.02,7.48,301.68
84,2025-12-22 09:38:36,3.268730760528399,1420.4766171417323,118.32450740263273,31.991543258782634,231.23619204786513,83.69981438568686,-14.96,7.48,178.7
85,2025-12-22 09:38:47,3.3826707277454915,1420.5396092677167,118.32009868389821,31.988446625615452,231.28042613548854,83.69972576190784,-28.25,7.48,165.42
86,2025-12-22 09:38:57,3.6013012608359247,1420.4451210787402,118.31569610036846,31.98534918159075,231.32462869130038,83.6996371438371,-8.31,7.48,185.37
87,2025-12-22 09:39:08,3.3563645553845163,1420.4766171417323,118.31129406559006,31.98224699759603,231.36885582399927,83.6995484190509,-14.96,7.48,178.73
88,2025-12-22 09:39:18,3.608830381765216,1420.2089006062993,118.30687434019804,31.979127179551668,231.4132910492464,83.69945921899222,41.55,7.48,235.24
89,2025-12-22 09:39:29,4.335536909314726,1420.397876984252,118.30248089097418,31.976020767495644,231.4574923325267,83.69937043111003,1.66,7.48,195.36
90,2025-12-22 09:39:39,3.756249875094909,1420.429373047244,118.29807513347168,31.972900494053185,231.50184780660908,83.69928127596165,-4.99,7.48,188.72
91,2025-12-22 09:39:50,3.363013924174055,1420.5238612362205,118.29355623558718,31.969694713840763,231.54737401296347,83.69918970773506,-24.93,7.48,168.79
92,2025-12-22 09:40:00,3.7200312077517594,1420.413625015748,118.28919205400759,31.966593511754223,231.59137205233353,83.69910115555916,-1.66,7.48,192.06
93,2025-12-22 09:40:11,3.410160281178875,1420.3506328897638,118.2847924550248,31.963461979196833,231.63575762347364,83.69901176610843,11.63,7.49,205.37
94,2025-12-22 09:40:21,4.237608368661327,1420.3506328897638,118.28039764643691,31.96032867053022,231.68012549675225,83.69892235482088,11.63,7.49,205.37
95,2025-12-22 09:40:31,4.03242214051788,1420.4451210787402,118.27602023717287,31.957202603950588,231.72434823701155,83.69883317887411,-8.31,7.49,185.44
96,2025-12-22 09:40:42,3.8566337275133833,1420.382128952756,118.27165282095622,31.954078528156316,231.76850046983418,83.69874408825233,4.99,7.49,198.74
97,2025-12-22 09:40:52,4.209715692561872,1420.382128952756,118.26728941274467,31.950952176089846,231.81264264423544,83.69865496118727,4.99,7.49,198.75
98,2025-12-22 09:41:03,3.1221063906240687,1420.2089006062993,118.26278657220125,31.94772052051834,231.85822739465735,83.69856286193954,41.55,7.49,235.32
99,2025-12-22 09:41:14,3.4845112811660783,1420.3348848582677,118.25841825880092,31.944580160383303,231.90248142253068,83.69847339350467,14.96,7.49,208.74
100,2025-12-22 09:41:24,3.7968636404647356,1420.5238612362205,118.2540597473549,31.941441679375885,231.94666683580445,83.69838400705379,-24.93,7.49,168.86
101,2025-12-22 09:41:34,3.0967819092329165,1420.413625015748,118.24970459134437,31.938300448145995,231.99084893944604,83.69829457066514,-1.66,7.49,192.13
102,2025-12-22 09:41:45,3.7898652977500262,1419.878191944882,118.24533222190028,31.935141595525884,232.03523663854415,83.6982046611207,111.35,7.49,305.15
103,2025-12-22 09:41:55,3.8454304265908945,1420.2718927322833,118.24098319402597,31.931994420926465,232.07941825064106,83.69811511235619,28.25,7.49,222.06
104,2025-12-22 09:42:06,4.119932827667753,1420.2403966692912,118.23661633565557,31.928829129141672,232.12381207474357,83.69802507658882,34.9,7.49,228.72
105,2025-12-22 09:42:16,3.6304081759811027,1420.1774045433071,118.23227537186983,31.925677417623106,232.16797360407085,83.69793545541897,48.2,7.49,242.02
106,2025-12-22 09:42:27,3.3896365918309925,1420.4923651732283,118.22779784740442,31.92242112561584,232.2135568219013,83.69784289000992,-18.28,7.49,175.56
107,2025-12-22 09:42:37,4.3243538289707,1420.4766171417323,118.22345186296398,31.91925520981686,232.2578324911381,83.69775292242926,-14.96,7.49,178.89
108,2025-12-22 09:42:48,3.3512054246962037,1420.0041761968503,118.21910672492355,31.916084693222444,232.3021307393182,83.69766285241411,84.76,7.49,278.61
109,2025-12-22 09:42:58,3.99682445415597,1420.397876984252,118.21477475418071,31.912918580292054,232.34632589792864,83.69757293568698,1.66,7.49,195.52
110,2025-12-22 09:43:09,3.6992081403457178,1419.878191944882,118.21043737738012,31.909743299291264,232.3906074632835,83.69748278679363,111.35,7.49,305.22
111,2025-12-22 09:43:19,3.4168244984527547,1420.397876984252,118.20610942392008,31.906569702690607,232.43482408725177,83.69739271386055,1.66,7.49,195.54
112,2025-12-22 09:43:30,3.318832430888193,1420.2876407637796,118.20177925296342,31.90338925649609,232.4790947139623,83.69730247466092,24.93,7.49,218.81
113,2025-12-22 09:43:40,3.205796276416166,1419.7679557244094,118.19733486273878,31.90011947288871,232.52456579653227,83.69720972995843,134.61,7.49,328.51
114,2025-12-22 09:43:51,3.74832871993371,1420.5711053307086,118.19303010403516,31.896947147658864,232.56863997393222,83.6971197778676,-34.9,7.49,159.0
115,2025-12-22 09:44:01,3.157030643278503,1420.4923651732283,118.18870722367653,31.893756238113276,232.61293115709182,83.69702932683275,-18.28,7.49,175.63
116,2025-12-22 09:44:12,2.915573446400799,1420.130160448819,118.18437124919126,31.89055038733099,232.65738827147447,83.69693848048131,58.17,7.49,252.08
117,2025-12-22 09:44:22,4.164764785628364,1420.4451210787402,118.18006588971511,31.887361932899623,232.70156306580085,83.69684815506996,-8.31,7.49,185.61
118,2025-12-22 09:44:32,3.5158013655314733,1420.4923651732283,118.17574479379151,31.884156563876083,232.74593105675905,83.696757378518,-18.28,7.49,175.65
119,2025-12-22 09:44:43,3.3745445770829434,1420.1774045433071,118.17146409982081,31.88097595729678,232.7899156513423,83.69666733094121,48.2,7.49,242.13
120,2025-12-22 09:44:53,3.46845573959979,1420.2718927322833,118.16714211967403,31.87775940502279,232.83435630897816,83.69657629366822,28.25,7.49,222.2
121,2025-12-22 09:45:04,3.114757427881628,1420.382128952756,118.16270178774971,31.874449245374276,232.8800473392014,83.69648263633783,4.99,7.49,198.94
122,2025-12-22 09:45:15,4.0137301001849295,1420.3191368267717,118.15841784215422,31.871250347881134,232.92416135726083,83.69639215519184,18.28,7.49,212.24
123,2025-12-22 09:45:25,3.92911506019621,1420.429373047244,118.15411504173497,31.868032100484122,232.9685014654747,83.69630115456368,-4.99,7.49,188.98
124,2025-12-22 09:45:35,3.2179792138748837,1420.3033887952756,118.14981829561752,31.86481309888626,233.01281121534686,83.69621016045338,21.6,7.49,215.58
125,2025-12-22 09:45:46,3.5619606246686857,1420.2561447007872,118.14552857101303,31.861594080405208,233.05708058273197,83.69611919363189,31.58,7.49,225.56
126,2025-12-22 09:45:56,4.046127653308801,1420.429373047244,118.14124509503029,31.858374478147166,233.10131749147024,83.6960282380061,-4.99,7.5,189.01
127,2025-12-22 09:46:07,4.317922012457615,1420.4766171417323,118.13696563579894,31.855152622114478,233.14554497206797,83.69593724635352,-14.96,7.5,179.04
128,2025-12-22 09:46:17,3.5148032017974913,1420.5553572992128,118.1325764233292,31.851842649800524,233.19094011709504,83.69584379483487,-31.58,7.5,162.43
129,2025-12-22 09:46:28,3.790252899930877,1420.5868533622047,118.12832027275832,31.848627703653488,233.23499146051802,83.69575305399928,-38.22,7.5,155.79
130,2025-12-22 09:46:38,3.7590632714670846,1420.413625015748,118.1240475762257,31.845394981156517,233.27924622308834,83.69566183895273,-1.66,7.5,192.36
131,2025-12-22 09:46:49,3.8855272407588046,1420.382128952756,118.1197678948246,31.842151661034848,233.3236057386822,83.69557035253429,4.99,7.5,199.02
132,2025-12-22 09:46:59,3.297874952370975,1420.5868533622047,118.11549493959117,31.83890812200563,233.36792799131138,83.69547888756136,-38.22,7.5,155.82
133,2025-12-22 09:47:10,3.469303453139716,1420.2876407637796,118.11124186881374,31.83567439037208,233.41207628830935,83.69538772656524,24.93,7.5,218.98
134,2025-12-22 09:47:20,3.9063015677983373,1420.0041761968503,118.10699716712028,31.83244175177488,233.456169938792,83.6952966236653,84.76,7.5,278.81
135,2025-12-22 09:47:30,3.0016195744018574,1420.382128952756,118.1027368300683,31.829191900011985,233.50045847985595,83.6952050630777,4.99,7.5,199.05
136,2025-12-22 09:47:41,2.8437954887914287,1420.5081132047244,118.09834665770073,31.825837434556885,233.54613086793702,83.69511058387587,-21.6,7.5,172.47
137,2025-12-22 09:47:52,3.7167321898937757,1420.397876984252,118.09411723164642,31.82260043106478,233.59016383045548,83.69501944062158,1.66,7.5,195.74
138,2025-12-22 09:48:02,4.7311141370477685,1420.5396092677167,118.0898724737977,31.819346391024823,233.6343889461723,83.6949278449257,-28.25,7.5,165.83
139,2025-12-22 09:48:13,3.720722274928832,1419.7994517874017,118.0856104565202,31.81607376373804,233.67882677357565,83.69483575350871,127.97,7.5,322.06
140,2025-12-22 09:48:23,3.3225948654549597,1420.382128952756,118.0813614007632,31.81280573470095,233.72316236420653,83.69474381890583,4.99,7.5,199.09
141,2025-12-22 09:48:33,3.8906251747920066,1420.413625015748,118.07712852117184,31.809544819554812,233.76736193734888,83.69465211166062,-1.66,7.5,192.45
142,2025-12-22 09:48:44,3.6124909759763,1420.4451210787402,118.07289203405354,31.806275789305264,233.81163202735897,83.69456020342037,-8.31,7.5,185.81
143,2025-12-22 09:48:55,4.1157538429492035,1420.2876407637796,118.06855150146346,31.802920924845267,233.8570235493644,83.69446591022856,24.93,7.5,219.05
144,2025-12-22 09:49:05,3.0722611087476395,1420.0986643858269,118.06431957472263,31.7996445842334,233.90131273121156,83.69437385161294,64.81,7.5,258.95
145,2025-12-22 09:49:15,3.3041934360666545,1420.4766171417323,118.06009962813977,31.79637217872227,233.94550948810377,83.69428193066554,-14.96,7.5,179.18
146,2025-12-22 09:49:26,3.626460513252084,1420.5553572992128,118.05587704509514,31.793092379519358,233.98976689528848,83.6941898291299,-31.58,7.5,162.57
147,2025-12-22 09:49:36,3.559028541814129,1420.0829163543308,118.05167374385597,31.78982223089744,234.03385512967833,83.69409802552975,68.14,7.5,262.29
148,2025-12-22 09:49:47,3.997439999845639,1420.5868533622047,118.04748362204414,31.786557035032423,234.0778379176763,83.69400638772642,-38.22,7.5,155.94
149,2025-12-22 09:49:57,4.7184632510526825,1420.4608691102362,118.04327363817333,31.783271019412307,234.12206226745673,83.69391419253324,-11.63,7.5,182.54
150,2025-12-22 09:50:08,3.3448341327100053,1420.0356722598426,118.0389393890193,31.77988240437436,234.16762672016895,83.69381914692555,78.11,7.5,272.29
151,2025-12-22 09:50:18,3.3279394624181293,1420.5396092677167,118.0347629551652,31.77661177940001,234.21156556324814,83.69372743784223,-28.25,7.5,165.93
152,2025-12-22 09:50:29,3.9643463854359595,1420.4608691102362,118.03055662532893,31.773312379817337,234.25585221498775,83.69363494878695,-11.63,7.5,182.56
153,2025-12-22 09:50:39,3.410928723453665,1420.5396092677167,118.02636344462783,31.77001792568086,234.30003377211898,83.6935426252194,-28.25,7.5,165.95
154,2025-12-22 09:50:49,3.3207249223356428,1420.2561447007872,118.02219491041872,31.76673751055774,234.34398874363802,83.69345072167089,31.58,7.5,225.78
155,2025-12-22 09:51:00,3.210743419729397,1420.413625015748,118.01801375429706,31.763441817223477,234.3881100631227,83.69335841673579,-1.66,7.5,192.55
156,2025-12-22 09:51:10,3.601706940547672,1420.2403966692912,118.01382215009937,31.76013250272453,234.43237516927917,83.69326575710076,34.9,7.5,229.12
157,2025-12-22 09:51:21,4.104277592421369,1420.224648637795,118.00964298245361,31.75682762638712,234.4765424694934,83.69317324845747,38.22,7.5,232.45
158,2025-12-22 09:51:32,3.628290655984827,1420.382128952756,118.00533975656587,31.753419017983834,234.52205596582675,83.69307786409081,4.99,7.5,199.22
159,2025-12-22 09:51:42,3.325665169359752,1420.382128952756,118.00116686411873,31.75010818227723,234.56622508849924,83.69298524278094,4.99,7.5,199.23
160,2025-12-22 09:51:52,3.4283087927242235,1420.3348848582677,117.99701844040548,31.746811414353296,234.61016860991438,83.69289304142978,14.96,7.51,209.21
161,2025-12-22 09:52:03,3.329428386282217,1420.2876407637796,117.99285811251217,31.743499820646594,234.65427177283442,83.69280045190129,24.93,7.51,219.19
162,2025-12-22 09:52:13,3.653113671441588,1420.397876984252,117.9887014206079,31.74018574282963,234.69837004065351,83.6927078193934,1.66,7.51,195.93
163,2025-12-22 09:52:24,3.539765713928773,1420.429373047244,117.98455125599872,31.736871493591057,234.74243271936976,83.69261520850749,-4.99,7.51,189.29
164,2025-12-22 09:52:34,3.4978003341078363,1419.92543603937,117.98040196603333,31.73355256094167,234.78651983708448,83.69252249314926,101.38,7.51,295.66
165,2025-12-22 09:52:45,3.456458636077116,1420.2561447007872,117.97612176812741,31.730123266001016,234.83203332459323,83.6924267224593,31.58,7.51,225.87
166,2025-12-22 09:52:55,3.747767969925988,1420.4451210787402,117.97196956290044,31.726791021519276,234.87622030516997,83.69233368898584,-8.31,7.51,185.99
167,2025-12-22 09:53:06,2.921465566976707,1420.382128952756,117.9678309529501,31.72346428779263,234.9202965256966,83.69224083571021,4.99,7.51,199.29
168,2025-12-22 09:53:16,3.756071152591659,1420.429373047244,117.9637013857665,31.720139437288722,234.96431029659993,83.69214806122382,-4.99,7.51,189.33
169,2025-12-22 09:53:26,3.1693828016310164,1419.7994517874017,117.95956174532004,31.71680106462762,235.00846547785773,83.69205493573081,127.97,7.51,322.29
170,2025-12-22 09:53:37,4.061588294814996,1420.3191368267717,117.95543195436375,31.7134652234435,235.05254967250244,83.69196190711317,18.28,7.51,212.61
171,2025-12-22 09:53:47,3.6283141509913293,1420.413625015748,117.95130659473544,31.710127552806178,235.09662064613167,83.6918688536752,-1.66,7.51,192.67
172,2025-12-22 09:53:58,3.7334848372239122,1420.145908480315,117.9471672782157,31.70677314419048,235.14087506317637,83.69177535991811,54.84,7.51,249.19
173,2025-12-22 09:54:08,3.140610612208434,1420.5081132047244,117.94291413362623,31.703320796300645,235.18638238816658,83.69167916389605,-21.6,7.51,172.75
174,2025-12-22 09:54:19,3.1043942868248706,1420.4766171417323,117.93880202781804,31.69997743020423,235.23041539091452,83.69158603104174,-14.96,7.51,179.4
175,2025-12-22 09:54:29,3.5740132356308436,1420.429373047244,117.93470034990987,31.69663714153059,235.27437086989036,83.69149300988535,-4.99,7.51,189.38
176,2025-12-22 09:54:40,3.508351828046756,1420.4923651732283,117.9305733413876,31.69327076743399,235.31863232297806,83.69139928849108,-18.28,7.51,176.09
177,2025-12-22 09:54:50,3.4004396597737383,1420.397876984252,117.92644768594656,31.689900013271412,235.36291398088227,83.69130547143102,1.66,7.51,196.04
178,2025-12-22 09:55:00,3.5958772702536237,1420.3348848582677,117.92233064196297,31.68653081635974,235.40713791990675,83.69121172391844,14.96,7.51,209.35
179,2025-12-22 09:55:11,3.5765797111280193,1419.878191944882,117.91823189824991,31.68317114646571,235.4511998335936,83.6911182675117,111.35,7.51,305.74
